Fecha,Hora,Bosque,Ronda,Codigo-vuelo-dia,Codigo-Vuelos,Orden_vuelo,Planta_vistada,coord_flores(x),coord_flores(y),nº visitas,coord_planta(x),coord_planta(y),planta(dentro cuadro),,,Codigo_captura,idem capturados,Order,Pollinator_genus,Pollinator_subgenus,Pollinator_species,subespecie,Pollinator_sex,morphoespecie,Det,Comments,tiempo,T (ºC),HR %,observaciones,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:10,Pinar Villamanrique Este (Chaparral),7,VEV7-09,VEV7-09.01,1,Andryala integrifolia,4,4,2,4,4,,,,,VEC7-02,Hymenoptera,Panurgus,,calcaratus,,male,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:10,Pinar Villamanrique Este (Chaparral),7,VEV7-09,VEV7-09.02,2,Andryala integrifolia,4,5,3,4,5,,,,,VEC7-02,Hymenoptera,Panurgus,,calcaratus,,male,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-10,VEV7-10.01,1,Cistus crispus,2,3,3,2,3,1,,,VEC7-03,,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-10,VEV7-10.02,2,Cistus crispus,1,2,1,1,2,1,,,VEC7-03,,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-11,VEV7-11.01,1,Cistus crispus,2,3,4,2,3,2,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-11,VEV7-11.02,2,Cistus crispus,2,3,5,2,3,1,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-11,VEV7-11.03,3,Cistus crispus,1,3,2,1,3,2,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-11,VEV7-11.04,4,Cistus crispus,1,3,2,1,3,1,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-11,VEV7-11.05,5,Cistus crispus,1,4,5,1,4,,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:15,Pinar Villamanrique Este (Chaparral),7,VEV7-11,VEV7-11.06,6,Cistus crispus,1,3,2,1,3,1,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:20,Pinar Villamanrique Este (Chaparral),7,VEV7-12,VEV7-12.01,1,Cistus crispus,2,5,2,2,5,,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:20,Pinar Villamanrique Este (Chaparral),7,VEV7-12,VEV7-12.02,2,Cistus crispus,2,3,4,2,3,2,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:20,Pinar Villamanrique Este (Chaparral),7,VEV7-12,VEV7-12.03,3,Cistus crispus,1,2,4,1,2,1,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:20,Pinar Villamanrique Este (Chaparral),7,VEV7-12,VEV7-12.04,4,Cistus crispus,1,2,1,1,2,2,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:20,Pinar Villamanrique Este (Chaparral),7,VEV7-12,VEV7-12.05,5,Cistus crispus,2,3,3,2,3,1,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:20,Pinar Villamanrique Este (Chaparral),7,VEV7-12,VEV7-12.06,6,Cistus crispus,1,3,2,1,3,1,,,,VEC7-01,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:25,Pinar Villamanrique Este (Chaparral),7,VEV7-13,VEV7-13.01,1,Cistus crispus,5,5,3,5,5,,,,VEC7-04,,Hymenoptera,Andrea,,flavipes,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:25,Pinar Villamanrique Este (Chaparral),7,VEV7-13,VEV7-13.02,2,Cistus crispus,5,6,1,5,5,,,,VEC7-04,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.01,1,Cistus crispus,2,3,1,2,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.02,2,Cistus crispus,1,3,9,1,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.03,3,Cistus crispus,1,4,10,1,4,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.04,4,Cistus crispus,1,3,2,1,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.05,5,Cistus crispus,2,3,8,2,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.06,6,Cistus crispus,3,3,1,3,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.07,7,Cistus crispus,3,3,1,3,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.08,8,Cistus crispus,6,1,2,6,1,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.09,9,Cistus crispus,6,2,3,6,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,12:30,Pinar Villamanrique Este (Chaparral),7,VEV7-14,VEV7-14.10,10,Cistus crispus,5,4,2,5,4,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,40,,,,,,,,,,,,,,,,,,,,,
04.05.2021,13:00,Pinar Villamanrique Este (Chaparral),7,VEV7-15,VEV7-15.01,1,Cistus crispus,1,3,1,1,3,1,,,VEC7-05,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,13:00,Pinar Villamanrique Este (Chaparral),7,VEV7-15,VEV7-15.02,2,Cistus crispus,1,3,1,1,3,2,,,VEC7-05,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,13:00,Pinar Villamanrique Este (Chaparral),7,VEV7-15,VEV7-15.03,3,Cistus crispus,5,4,2,5,4,,,,VEC7-05,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,13:00,Pinar Villamanrique Este (Chaparral),7,VEV7-15,VEV7-15.04,4,Cistus crispus,6,4,4,6,4,,,,VEC7-05,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,14:05,Pinar Villamanrique Este (Chaparral),7,VEV7-16,VEV7-16.01,1,Cistus crispus,1,4,3,1,4,,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,14:15,Pinar Villamanrique Este (Chaparral),7,VEV7-17,VEV7-17.01,1,Cistus crispus,5,4,5,5,4,,,,VEC7-06,,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,14:15,Pinar Villamanrique Este (Chaparral),7,VEV7-17,VEV7-17.02,2,Cistus crispus,6,4,20,6,4,,,,VEC7-06,,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,14:15,Pinar Villamanrique Este (Chaparral),7,VEV7-17,VEV7-17.03,3,Cistus crispus,5,4,3,5,4,,,,VEC7-06,,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:00,Pinar Villamanrique Este (Chaparral),7,VEV7-18,VEV7-18.01,1,Cistus crispus,1,3,1,1,3,1,,,,,Diptera,Bombylella,,atra,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:00,Pinar Villamanrique Este (Chaparral),7,VEV7-18,VEV7-18.02,2,Cistus crispus,1,4,3,1,4,,,,,,Diptera,Bombylella,,atra,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:00,Pinar Villamanrique Este (Chaparral),7,VEV7-18,VEV7-18.03,3,Cistus crispus,1,3,4,1,3,1,,,,,Diptera,Bombylella,,atra,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:00,Pinar Villamanrique Este (Chaparral),7,VEV7-18,VEV7-18.04,4,Cistus crispus,1,4,2,1,4,,,,,,Diptera,Bombylella,,atra,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:00,Pinar Villamanrique Este (Chaparral),7,VEV7-18,VEV7-18.05,5,Cistus crispus,1,3,5,1,3,1,,,,,Diptera,Bombylella,,atra,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.01,1,Cistus crispus,1,3,3,1,3,1,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.02,2,Cistus crispus,1,4,2,1,4,,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.03,3,Cistus crispus,1,3,3,1,3,1,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.04,4,Cistus crispus,1,4,1,1,4,,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.05,5,Cistus crispus,1,3,6,1,3,1,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.06,6,Cistus crispus,1,4,3,1,4,,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.07,7,Cistus crispus,4,1,1,4,1,,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.08,8,Cistus crispus,7,1,3,7,1,2,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.09,9,Cistus crispus,5,4,7,5,4,,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.10,10,Cistus crispus,6,4,7,6,4,,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.11,11,Cistus crispus,4,5,2,4,5,1,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:15,Pinar Villamanrique Este (Chaparral),7,VEV7-19,VEV7-19.12,12,Cistus crispus,4,4,1,4,4,,,,,VEC7-06,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.01,1,Cistus crispus,1,2,3,1,2,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.02,2,Cistus crispus,2,3,3,2,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.03,3,Cistus crispus,2,3,2,2,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.04,4,Cistus crispus,2,3,4,2,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.05,5,Cistus crispus,2,3,2,2,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.06,6,Cistus crispus,1,3,6,1,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.07,7,Cistus crispus,1,4,7,1,4,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.08,8,Cistus crispus,1,3,6,1,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.09,9,Cistus crispus,1,4,1,1,4,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.10,10,Cistus crispus,2,5,2,2,5,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
04.05.2021,15:40,Pinar Villamanrique Este (Chaparral),7,VEV7-20,VEV7-20.11,11,Cistus crispus,1,7,3,1,7,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,31,31,,,,,,,,,,,,,,,,,,,,,
13.05.2021,11:30,Pinar Villamanrique Este (Chaparral),8,VEV8-01,VEV8-01.01,1,Cistus crispus,1,3,1,1,3,1,,,VEC8-03,,Hymenoptera,Lasioglossum,,morio,,female,,,,soleado,20,33,Ronda 8 un poco de viento,,,,,,,,,,,,,,,,,,,,
13.05.2021,11:30,Pinar Villamanrique Este (Chaparral),8,VEV8-01,VEV8-01.02,2,Cistus crispus,1,4,1,1,4,,,,VEC8-03,,Hymenoptera,Lasioglossum,,morio,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,11:30,Pinar Villamanrique Este (Chaparral),8,VEV8-01,VEV8-01.03,3,Cistus crispus,1,3,1,1,3,1,,,VEC8-03,,Hymenoptera,Lasioglossum,,morio,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,11:35,Pinar Villamanrique Este (Chaparral),8,VEV8-02,VEV8-02.01,1,Cistus crispus,2,3,1,2,3,2,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,11:35,Pinar Villamanrique Este (Chaparral),8,VEV8-02,VEV8-02.02,2,Cistus crispus,1,3,5,1,3,1,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,11:45,Pinar Villamanrique Este (Chaparral),8,VEV8-03,VEV8-03.01,1,Cistus crispus,2,3,4,2,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:00,Pinar Villamanrique Este (Chaparral),8,VEV8-04,VEV8-04.01,1,Cistus crispus,1,3,3,1,3,1,,,VEC8-01,,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:00,Pinar Villamanrique Este (Chaparral),8,VEV8-04,VEV8-04.02,2,Cistus crispus,1,4,3,1,4,,,,VEC8-01,,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:00,Pinar Villamanrique Este (Chaparral),8,VEV8-04,VEV8-04.03,3,Cistus crispus,2,3,5,2,3,2,,,VEC8-01,,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:00,Pinar Villamanrique Este (Chaparral),8,VEV8-04,VEV8-04.04,4,Cistus crispus,2,3,1,2,3,1,,,VEC8-01,,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:00,Pinar Villamanrique Este (Chaparral),8,VEV8-04,VEV8-04.05,5,Andryala integrifolia,4,1,3,4,1,,,,VEC8-01,,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:05,Pinar Villamanrique Este (Chaparral),8,VEV8-05,VEV8-05.01,1,Cistus crispus,1,3,1,1,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:05,Pinar Villamanrique Este (Chaparral),8,VEV8-05,VEV8-05.02,2,Cistus crispus,2,3,2,2,3,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:05,Pinar Villamanrique Este (Chaparral),8,VEV8-05,VEV8-05.03,3,Cistus crispus,2,3,3,2,3,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:05,Pinar Villamanrique Este (Chaparral),8,VEV8-05,VEV8-05.04,4,Cistus crispus,2,5,8,2,5,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:05,Pinar Villamanrique Este (Chaparral),8,VEV8-05,VEV8-05.05,5,Cistus crispus,1,4,6,1,4,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.01,1,Cistus crispus,5,2,1,5,2,,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.02,2,Cistus crispus,5,4,4,5,4,,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.03,3,Cistus crispus,6,4,4,6,4,,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.04,4,Cistus crispus,5,4,3,5,4,,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.05,5,Cistus crispus,5,5,11,5,5,,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.06,6,Cistus crispus,2,3,2,2,3,2,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.07,7,Cistus crispus,1,3,1,1,3,1,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:10,Pinar Villamanrique Este (Chaparral),8,VEV8-06,VEV8-06.08,8,Cistus crispus,1,7,6,1,7,,,,VEC8-02,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:25,Pinar Villamanrique Este (Chaparral),8,VEV8-07,VEV8-07.01,1,Cistus crispus,3,1,1,3,1,2,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:25,Pinar Villamanrique Este (Chaparral),8,VEV8-07,VEV8-07.02,2,Cistus crispus,3,1,1,3,1,1,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:45,Pinar Villamanrique Este (Chaparral),8,VEV8-08,VEV8-08.01,1,Cistus crispus,1,4,7,1,4,,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:45,Pinar Villamanrique Este (Chaparral),8,VEV8-08,VEV8-08.02,2,Cistus crispus,1,3,5,1,3,1,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:55,Pinar Villamanrique Este (Chaparral),8,VEV8-09,VEV8-09.01,1,Cistus crispus,2,5,1,2,5,,,,VEC8-04,,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:55,Pinar Villamanrique Este (Chaparral),8,VEV8-09,VEV8-09.02,2,Cistus crispus,2,3,2,2,3,1,,,VEC8-04,,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:55,Pinar Villamanrique Este (Chaparral),8,VEV8-09,VEV8-09.03,3,Cistus crispus,7,1,3,7,1,2,,,VEC8-04,,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,12:55,Pinar Villamanrique Este (Chaparral),8,VEV8-09,VEV8-09.04,4,Cistus crispus,6,1,2,6,1,2,,,VEC8-04,,Hymenoptera,Dasypoda,,albimana,,female,,,,soleado,20,33,,,,,,,,,,,,,,,,,,,,,
13.05.2021,14:20,Pinar Villamanrique Este (Chaparral),8,VEV8-10,VEV8-10.01,1,Cistus crispus,5,5,14,5,5,,,,,VEC8-01,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
13.05.2021,14:20,Pinar Villamanrique Este (Chaparral),8,VEV8-10,VEV8-10.02,2,Cistus crispus,5,4,3,5,4,,,,,VEC8-01,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
13.05.2021,14:20,Pinar Villamanrique Este (Chaparral),8,VEV8-10,VEV8-10.03,3,Cistus crispus,6,4,8,6,4,,,,,VEC8-01,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
13.05.2021,14:20,Pinar Villamanrique Este (Chaparral),8,VEV8-10,VEV8-10.04,4,Cistus crispus,5,5,3,5,5,,,,,VEC8-01,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
13.05.2021,14:50,Pinar Villamanrique Este (Chaparral),8,VEV8-11,VEV8-11.01,1,Cistus crispus,5,5,2,5,5,,,,,VEC8-01,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
13.05.2021,15:05,Pinar Villamanrique Este (Chaparral),8,VEV8-12,VEV8-12.01,1,Cistus crispus,5,4,3,5,4,,,,,VEC8-04,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
13.05.2021,15:05,Pinar Villamanrique Este (Chaparral),8,VEV8-12,VEV8-12.02,2,Cistus crispus,4,1,2,4,1,,,,,VEC8-04,Hymenoptera,Panurgus,,perezi,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
13.05.2021,15:20,Pinar Villamanrique Este (Chaparral),8,VEV8-13,VEV8-13.01,1,Cistus crispus,1,2,2,1,2,2,,,VEC8-05,,Hymenoptera,Andrena,,flavipes,,female,,,,soleado,31,27,,,,,,,,,,,,,,,,,,,,,
