"","Fecha","Bosque","Ronda","SP","X","Y","i","flores_disponibles","Escapos_indivi"
"312","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",2,8,1,1,NA
"313","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",2,8,2,1,NA
"314","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",2,8,3,1,NA
"315","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",2,9,1,1,NA
"316","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",2,9,2,1,NA
"317","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",3,5,1,1,NA
"318","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",3,5,2,1,NA
"319","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",3,8,1,1,NA
"320","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",3,8,2,1,NA
"321","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",3,8,3,1,NA
"322","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",3,8,4,1,NA
"323","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",4,7,1,1,NA
"324","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",4,7,2,1,NA
"325","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",4,7,3,1,NA
"326","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",4,7,4,1,NA
"327","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",4,9,NA,1,NA
"328","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",4,10,1,1,NA
"329","03/05/2021","Pinar Hinojos",7,"Leontodon longirostris",4,10,2,1,NA
"330","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,3,1,1,NA
"331","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,3,2,1,NA
"332","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,4,1,1,NA
"333","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,4,2,1,NA
"334","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,5,1,1,NA
"335","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,5,2,1,NA
"336","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,5,3,1,NA
"337","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,5,4,1,NA
"338","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,5,5,1,NA
"339","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,5,6,1,NA
"340","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,6,1,1,NA
"341","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,6,2,1,NA
"342","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,6,3,1,NA
"343","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,1,1,NA
"344","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,2,1,NA
"345","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,3,1,NA
"346","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,4,1,NA
"347","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,5,1,NA
"348","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,6,1,NA
"349","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,7,1,NA
"350","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,8,1,NA
"351","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,9,1,NA
"352","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,10,1,NA
"353","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,11,1,NA
"354","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,12,1,NA
"355","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,13,1,NA
"356","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,14,1,NA
"357","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,7,15,1,NA
"358","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,1,1,NA
"359","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,2,1,NA
"360","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,3,1,NA
"361","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,4,1,NA
"362","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,5,1,NA
"363","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,6,1,NA
"364","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,7,1,NA
"365","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,8,1,NA
"366","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,9,1,NA
"367","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,10,1,NA
"368","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,11,1,NA
"369","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,12,1,NA
"370","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,8,13,1,NA
"371","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,9,NA,1,NA
"372","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,10,1,1,NA
"373","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",1,10,2,1,NA
"374","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,3,NA,1,NA
"375","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,4,1,1,NA
"376","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,4,2,1,NA
"377","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,4,3,1,NA
"378","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,5,1,1,NA
"379","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,5,2,1,NA
"380","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,5,3,1,NA
"381","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,5,4,1,NA
"382","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,5,5,1,NA
"383","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,1,1,NA
"384","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,2,1,NA
"385","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,3,1,NA
"386","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,4,1,NA
"387","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,5,1,NA
"388","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,6,1,NA
"389","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,7,1,NA
"390","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,6,8,1,NA
"391","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,1,1,NA
"392","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,2,1,NA
"393","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,3,1,NA
"394","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,4,1,NA
"395","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,5,1,NA
"396","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,6,1,NA
"397","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,7,1,NA
"398","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,8,1,NA
"399","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,9,1,NA
"400","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,7,10,1,NA
"401","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,1,1,NA
"402","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,2,1,NA
"403","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,3,1,NA
"404","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,4,1,NA
"405","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,5,1,NA
"406","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,6,1,NA
"407","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,7,1,NA
"408","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,8,1,NA
"409","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,9,1,NA
"410","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,10,1,NA
"411","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,11,1,NA
"412","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,8,12,1,NA
"413","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,9,1,1,NA
"414","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,9,2,1,NA
"415","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,9,3,1,NA
"416","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,9,4,1,NA
"417","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",2,9,5,1,NA
"418","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,7,1,1,NA
"419","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,7,2,1,NA
"420","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,7,3,1,NA
"421","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,7,4,1,NA
"422","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,7,5,1,NA
"423","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,7,6,1,NA
"424","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,1,1,NA
"425","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,2,1,NA
"426","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,3,1,NA
"427","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,4,1,NA
"428","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,5,1,NA
"429","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,6,1,NA
"430","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,7,1,NA
"431","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,8,8,1,NA
"432","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,9,1,1,NA
"433","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,9,2,1,NA
"434","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,9,3,1,NA
"435","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,9,4,1,NA
"436","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,9,5,1,NA
"437","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,9,6,1,NA
"438","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",3,9,7,1,NA
"439","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,1,1,NA
"440","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,2,1,NA
"441","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,3,1,NA
"442","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,4,1,NA
"443","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,5,1,NA
"444","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,6,1,NA
"445","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,7,1,NA
"446","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,7,8,1,NA
"447","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,8,1,1,NA
"448","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,8,2,1,NA
"449","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,8,3,1,NA
"450","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,8,4,1,NA
"451","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,8,5,1,NA
"452","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,8,6,1,NA
"453","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,8,7,1,NA
"454","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,9,1,1,NA
"455","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,9,2,1,NA
"456","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,9,3,1,NA
"457","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,9,4,1,NA
"458","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",4,9,5,1,NA
"459","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",9,9,1,1,NA
"460","12/05/2021","Pinar Hinojos",8,"Leontodon longirostris",9,9,2,1,NA
"461","24/05/2021","Pinar Hinojos",9,NA,NA,NA,NA,NA,NA
"462","10/03/2021","Pinar Puebla",1,"Anemone palmata",3,2,NA,1,NA
"463","10/03/2021","Pinar Puebla",1,"Anemone palmata",4,1,NA,3,NA
"464","10/03/2021","Pinar Puebla",1,"Anemone palmata",4,2,NA,2,NA
"465","10/03/2021","Pinar Puebla",1,"Anemone palmata",6,7,NA,2,NA
"466","10/03/2021","Pinar Puebla",1,"Anemone palmata",7,9,NA,2,NA
"467","10/03/2021","Pinar Puebla",1,"Anemone palmata",8,1,NA,2,NA
"468","10/03/2021","Pinar Puebla",1,"Anemone palmata",8,2,NA,1,NA
"469","10/03/2021","Pinar Puebla",1,"Anemone palmata",8,3,NA,2,NA
"470","10/03/2021","Pinar Puebla",1,"Anemone palmata",9,2,NA,1,NA
"471","10/03/2021","Pinar Puebla",1,"Anemone palmata",9,8,NA,1,NA
"472","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",1,1,NA,3,NA
"473","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",1,7,NA,6,NA
"474","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",2,4,NA,2,NA
"475","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",2,10,NA,4,NA
"476","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",3,6,NA,5,NA
"477","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",3,10,NA,3,NA
"478","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",4,1,NA,2,NA
"479","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",4,3,NA,1,NA
"480","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",4,9,NA,2,NA
"481","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",5,5,NA,1,NA
"482","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",6,1,NA,6,NA
"483","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",6,2,NA,8,NA
"484","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",7,1,NA,10,NA
"485","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",7,7,NA,8,NA
"486","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",9,2,NA,2,NA
"487","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",9,4,NA,7,NA
"488","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",9,10,1,8,NA
"489","10/03/2021","Pinar Puebla",1,"Cistus salviifolius",9,10,2,12,NA
"490","10/03/2021","Pinar Puebla",1,"Lavandula stoechas",2,10,NA,8,NA
"491","10/03/2021","Pinar Puebla",1,"Lavandula stoechas",7,8,NA,16,NA
"492","10/03/2021","Pinar Puebla",1,"Lavandula stoechas",9,3,NA,8,NA
"493","10/03/2021","Pinar Puebla",1,"Rosmarinus officinalis",6,3,NA,8,NA
"494","10/03/2021","Pinar Puebla",1,"Rosmarinus officinalis",7,4,NA,12,NA
"495","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Anemone palmata",4,8,NA,1,NA
"496","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Cistus ladanifer",3,9,NA,1,NA
"497","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Cistus ladanifer",5,10,NA,2,NA
"498","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Cistus ladanifer",10,2,NA,2,NA
"499","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",3,10,NA,460,NA
"500","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",4,6,NA,90,NA
"501","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",4,10,NA,370,NA
"502","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",6,9,NA,140,NA
"503","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",8,1,NA,80,NA
"504","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",8,5,NA,480,NA
"505","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",9,3,NA,70,NA
"506","03/03/2021","Pinar Villamanrique Este (Chaparral)",1,"Rosmarinus officinalis",9,5,NA,630,NA
"507","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",5,1,NA,1,NA
"508","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",5,4,NA,1,NA
"509","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",6,4,NA,1,NA
"510","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",6,5,NA,1,NA
"511","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",6,7,NA,1,NA
"512","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",7,1,1,1,NA
"513","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",7,1,2,1,NA
"514","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",7,5,NA,1,NA
"515","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",8,1,1,1,NA
"516","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",8,1,2,1,NA
"517","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",8,6,NA,1,NA
"518","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",8,6,NA,1,NA
"519","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",9,6,NA,1,NA
"520","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Anemone palmata",9,7,NA,1,NA
"521","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",3,9,NA,7,NA
"522","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",4,10,NA,4,NA
"523","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",5,10,1,9,NA
"524","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",5,10,2,5,NA
"525","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",6,2,NA,2,NA
"526","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",6,10,NA,7,NA
"527","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",8,3,NA,1,NA
"528","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",10,2,NA,16,NA
"529","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus ladanifer",10,6,NA,3,NA
"530","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Cistus salviifolius",3,2,NA,1,NA
"531","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",3,10,NA,6,NA
"532","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",4,6,NA,16,NA
"533","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",6,9,NA,63,NA
"534","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",8,1,NA,38,NA
"535","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",9,3,NA,24,NA
"536","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",9,4,NA,27,NA
"537","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",9,5,NA,39,NA
"538","12/03/2021","Pinar Villamanrique Este (Chaparral)",2,"Rosmarinus officinalis",10,1,NA,17,NA
"539","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",3,9,NA,8,NA
"540","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",4,5,NA,5,NA
"541","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",4,10,NA,2,NA
"542","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",5,1,NA,1,NA
"543","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",5,10,1,7,NA
"544","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",5,10,2,9,NA
"545","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",7,9,NA,12,NA
"546","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",7,10,NA,2,NA
"547","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",8,3,NA,4,NA
"548","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",10,2,NA,19,NA
"549","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",10,6,NA,14,NA
"550","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",10,8,NA,11,NA
"551","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",10,9,NA,32,NA
"552","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",10,10,1,1,NA
"553","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus ladanifer",10,10,2,14,NA
"554","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",1,3,1,5,NA
"555","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",1,8,1,1,NA
"556","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",1,9,NA,3,NA
"557","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",2,1,1,3,NA
"558","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",3,2,1,2,NA
"559","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",3,8,NA,1,NA
"560","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",4,5,NA,2,NA
"561","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",5,5,NA,1,NA
"562","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",5,8,NA,14,NA
"563","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",6,5,NA,2,NA
"564","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",6,6,1,5,NA
"565","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",6,8,NA,5,NA
"566","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",7,8,2,3,NA
"567","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",7,9,NA,10,NA
"568","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",8,3,1,1,NA
"569","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Cistus salviifolius",9,6,NA,3,NA
"570","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Rosmarinus officinalis",3,10,NA,45,NA
"571","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Rosmarinus officinalis",4,6,NA,32,NA
"572","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Rosmarinus officinalis",6,9,NA,85,NA
"573","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Rosmarinus officinalis",8,1,NA,20,NA
"574","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Rosmarinus officinalis",9,3,NA,65,NA
"575","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Rosmarinus officinalis",9,5,NA,80,NA
"576","23/03/2021","Pinar Villamanrique Este (Chaparral)",3,"Rosmarinus officinalis",10,1,NA,3,NA
"577","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",4,5,NA,2,NA
"578","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",5,1,NA,2,NA
"579","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",5,2,NA,1,NA
"580","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",6,5,NA,1,NA
"581","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",7,9,NA,21,NA
"582","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",7,10,NA,1,NA
"583","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",10,8,NA,2,NA
"584","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus ladanifer",10,9,NA,5,NA
"585","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",1,1,1,9,NA
"586","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",1,1,2,12,NA
"587","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",1,1,3,13,NA
"588","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",2,1,1,33,NA
"589","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",2,1,2,1,NA
"590","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",3,1,1,26,NA
"591","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",3,1,2,4,NA
"592","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",2,4,1,7,NA
"593","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",2,4,2,12,NA
"594","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",2,4,3,2,NA
"595","05/04/2021","Pinar Villamanrique Este (Chaparral)",4,"Cistus salviifolius",2,8,1,4,NA
