Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo,node1,Polinizador,Planta1,X1,Y1,time_of_day,X2,Y2,node2,Planta2,step_length,angle,turning_angle,change_plant_sp,Periodo,richness1,richness2,total_number_flowers1,total_number_flowers2,flowers_sp1_XY1,flowers_sp1_XY2,flowers_sp2_XY1,flowers_sp2_XY2,delta_richness,delta_total_flowers,delta_flowers_sp1,delta_flowers_sp2
2021,77,11,3,12:00:00,Pinar Aznalcazar,AV2-09,2,Lasioglossum_immunitum,Cistus_salviifolius,8,3,12:00 - 13:59,9,3,1,Cistus_salviifolius,1,0,0,FALSE,1,1,1,23,57,23,57,23,57,0,34,34,34
2021,77,11,3,12:00:00,Pinar Aznalcazar,AV2-09,1,Lasioglossum_immunitum,Cistus_salviifolius,9,3,12:00 - 13:59,7,2,1,Cistus_salviifolius,2.23606797749979,26.56505117707799,NA,FALSE,1,1,1,57,16,57,16,57,16,0,-41,-41,-41
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,1,Lasioglossum_morio,Cistus_salviifolius,9,3,12:00 - 13:59,9,3,2,Cistus_salviifolius,0,0,NA,FALSE,1,1,1,57,57,57,57,57,57,0,0,0,0
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,2,Lasioglossum_morio,Cistus_salviifolius,9,3,12:00 - 13:59,9,3,3,Cistus_salviifolius,0,0,0,FALSE,1,1,1,57,57,57,57,57,57,0,0,0,0
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,3,Lasioglossum_morio,Cistus_salviifolius,9,3,12:00 - 13:59,8,3,1,Cistus_salviifolius,1,-0,-0,FALSE,1,1,1,57,23,57,23,57,23,0,-34,-34,-34
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,1,Lasioglossum_morio,Cistus_salviifolius,8,3,12:00 - 13:59,8,3,2,Cistus_salviifolius,0,0,NA,FALSE,1,1,1,23,23,23,23,23,23,0,0,0,0
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,2,Lasioglossum_morio,Cistus_salviifolius,8,3,12:00 - 13:59,8,3,3,Cistus_salviifolius,0,0,0,FALSE,1,1,1,23,23,23,23,23,23,0,0,0,0
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,3,Lasioglossum_morio,Cistus_salviifolius,8,3,12:00 - 13:59,9,3,1,Cistus_salviifolius,1,0,0,FALSE,1,1,1,23,57,23,57,23,57,0,34,34,34
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,1,Lasioglossum_morio,Cistus_salviifolius,9,3,12:00 - 13:59,9,3,2,Cistus_salviifolius,0,0,NA,FALSE,1,1,1,57,57,57,57,57,57,0,0,0,0
2021,77,11,3,12:10:00,Pinar Aznalcazar,AV2-10,2,Lasioglossum_morio,Cistus_salviifolius,9,3,12:00 - 13:59,9,3,3,Cistus_salviifolius,0,0,0,FALSE,1,1,1,57,57,57,57,57,57,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,1,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,2,Cistus_salviifolius,0,0,NA,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,2,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,3,Cistus_salviifolius,0,0,0,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,3,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,4,Cistus_salviifolius,0,0,0,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,4,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,5,Cistus_salviifolius,0,0,0,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,5,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,6,Cistus_salviifolius,0,0,0,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,6,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,7,Cistus_salviifolius,0,0,0,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,7,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,8,Cistus_salviifolius,0,0,0,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,8,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,9,Cistus_salviifolius,0,0,0,FALSE,1,1,1,25,25,25,25,25,25,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,9,Bombus_terrestris,Cistus_salviifolius,3,9,12:00 - 13:59,3,9,1,Lavandula_stoechas,0,0,0,TRUE,1,1,1,25,25,25,25,NA,NA,0,0,0,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,1,Bombus_terrestris,Lavandula_stoechas,3,9,12:00 - 13:59,3,9,2,Lavandula_stoechas,0,0,NA,FALSE,1,1,1,25,25,NA,NA,NA,NA,0,0,NA,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,2,Bombus_terrestris,Lavandula_stoechas,3,9,12:00 - 13:59,3,9,3,Lavandula_stoechas,0,0,0,FALSE,1,1,1,25,25,NA,NA,NA,NA,0,0,NA,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,3,Bombus_terrestris,Lavandula_stoechas,3,9,12:00 - 13:59,3,9,4,Lavandula_stoechas,0,0,0,FALSE,1,1,1,25,25,NA,NA,NA,NA,0,0,NA,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,4,Bombus_terrestris,Lavandula_stoechas,3,9,12:00 - 13:59,3,9,5,Lavandula_stoechas,0,0,0,FALSE,1,1,1,25,25,NA,NA,NA,NA,0,0,NA,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,5,Bombus_terrestris,Lavandula_stoechas,3,9,12:00 - 13:59,3,9,6,Lavandula_stoechas,0,0,0,FALSE,1,1,1,25,25,NA,NA,NA,NA,0,0,NA,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,6,Bombus_terrestris,Lavandula_stoechas,3,9,12:00 - 13:59,3,9,7,Lavandula_stoechas,0,0,0,FALSE,1,1,1,25,25,NA,NA,NA,NA,0,0,NA,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,7,Bombus_terrestris,Lavandula_stoechas,3,9,12:00 - 13:59,2,10,1,Lavandula_stoechas,1.4142135623730951,-45,-45,FALSE,1,1,1,25,4364,NA,4364,NA,4364,0,4339,NA,NA
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,1,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,2,Lavandula_stoechas,0,0,NA,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,2,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,3,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,3,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,4,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,4,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,5,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,5,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,1,10,1,Lavandula_stoechas,1,-0,-0,FALSE,1,1,2,4364,274,4364,270,4364,270,1,-4090,-4094,-4094
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,1,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,2,Lavandula_stoechas,0,0,NA,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,2,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,3,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,3,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,4,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,4,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,5,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,5,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,6,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,6,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,7,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,7,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,8,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,8,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,9,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,9,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,10,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:15:00,Pinar Aznalcazar,AV2-11,10,Bombus_terrestris,Lavandula_stoechas,1,10,12:00 - 13:59,1,10,11,Lavandula_stoechas,0,0,0,FALSE,1,2,2,274,274,270,270,270,270,0,0,0,0
2021,77,11,3,12:20:00,Pinar Aznalcazar,AV2-12,1,Lasioglossum_morio,Cistus_salviifolius,6,10,12:00 - 13:59,6,7,1,Cistus_salviifolius,3,-90,NA,FALSE,1,1,1,10,20,10,20,10,20,0,10,10,10
2021,77,11,3,12:20:00,Pinar Aznalcazar,AV2-12,1,Lasioglossum_morio,Cistus_salviifolius,6,7,12:00 - 13:59,8,10,1,Cistus_salviifolius,3.605551275463989,56.309932474020215,NA,FALSE,1,1,1,20,24,20,24,20,24,0,4,4,4
2021,77,11,3,12:20:00,Pinar Aznalcazar,AV2-12,1,Lasioglossum_morio,Cistus_salviifolius,8,10,12:00 - 13:59,8,10,2,Cistus_salviifolius,0,0,NA,FALSE,1,1,1,24,24,24,24,24,24,0,0,0,0
2021,77,11,3,12:20:00,Pinar Aznalcazar,AV2-12,2,Lasioglossum_morio,Cistus_salviifolius,8,10,12:00 - 13:59,8,10,3,Cistus_salviifolius,0,0,0,FALSE,1,1,1,24,24,24,24,24,24,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,1,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,2,Lavandula_stoechas,0,0,NA,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,2,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,3,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,3,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,4,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,4,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,5,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,5,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,6,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,6,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,7,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,7,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,8,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,8,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,9,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,9,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,10,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,10,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,11,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,11,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,12,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,12,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,13,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,13,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,14,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,14,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,15,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,15,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,16,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,16,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,17,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,17,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,18,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,18,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,19,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,19,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,20,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,20,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,21,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,21,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,22,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,22,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,23,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,23,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,24,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,24,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,25,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,25,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,26,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,26,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,27,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,27,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,28,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,28,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,29,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,29,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,30,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,30,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,31,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,31,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,32,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:25:00,Pinar Aznalcazar,AV2-13,32,Bombus_terrestris,Lavandula_stoechas,2,10,12:00 - 13:59,2,10,33,Lavandula_stoechas,0,0,0,FALSE,1,1,1,4364,4364,4364,4364,4364,4364,0,0,0,0
2021,77,11,3,12:30:00,Pinar Aznalcazar,AV2-14,1,Lasioglossum_sp,Cistus_salviifolius,4,9,12:00 - 13:59,4,9,2,Cistus_salviifolius,0,0,NA,FALSE,1,1,1,29,29,29,29,29,29,0,0,0,0
2021,77,11,3,12:30:00,Pinar Aznalcazar,AV2-14,2,Lasioglossum_sp,Cistus_salviifolius,4,9,12:00 - 13:59,4,4,1,Cistus_salviifolius,5,-90,-90,FALSE,1,1,1,29,7,29,7,29,7,0,-22,-22,-22
2021,77,11,3,12:30:00,Pinar Aznalcazar,AV2-14,1,Lasioglossum_sp,Cistus_salviifolius,4,4,12:00 - 13:59,4,4,2,Cistus_salviifolius,0,0,NA,FALSE,1,1,1,7,7,7,7,7,7,0,0,0,0
2021,77,11,3,12:30:00,Pinar Aznalcazar,AV2-14,2,Lasioglossum_sp,Cistus_salviifolius,4,4,12:00 - 13:59,4,4,3,Cistus_salviifolius,0,0,0,FALSE,1,1,1,7,7,7,7,7,7,0,0,0,0
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,1,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,2,Lavandula_stoechas,0,0,NA,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,2,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,3,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,3,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,4,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,4,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,5,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,5,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,6,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,6,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,7,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,7,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,8,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,8,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,9,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,9,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,10,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,10,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,11,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,11,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,12,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,12,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,13,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,13,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,14,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,14,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,15,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,15,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,16,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,16,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,17,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,17,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,18,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,18,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,19,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,19,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,20,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,20,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,21,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,21,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,22,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,22,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,23,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,23,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,24,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,24,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,25,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,77,11,3,12:40:00,Pinar Aznalcazar,AV2-15,25,Apis_mellifera,Lavandula_stoechas,2,9,12:00 - 13:59,2,9,26,Lavandula_stoechas,0,0,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
