"","Fecha","Hora","Periodo_hora","Bosque","Codigo_vuelo_dia","Codigo_vuelos","Orden","Polinizador","Codigo_captura","Sexo","Planta","xy","Fecha2","Periodo_fecha","X","Y"
"206",2020-04-23,"11:50:00",1,2,5,46,6,"Andrena cineraria","C7","","Bellis perennis",8.08,2021-04-23,"1","8","08"
"207",2020-04-23,"11:50:00",1,2,5,46,7,"Andrena cineraria","C7","","Potentilla sterilis",8.08,2021-04-23,"1","8","08"
"208",2020-04-23,"11:50:00",1,2,5,46,8,"Andrena cineraria","C7","","Potentilla sterilis",8.08,2021-04-23,"1","8","08"
"209",2020-04-23,"11:50:00",1,2,5,46,9,"Andrena cineraria","C7","","Potentilla sterilis",6.03,2021-04-23,"1","6","03"
"210",2020-04-23,"11:50:00",1,2,5,46,10,"Andrena cineraria","C7","","Potentilla sterilis",6.03,2021-04-23,"1","6","03"
"211",2020-04-23,"11:50:00",1,2,5,46,11,"Andrena cineraria","C7","","Potentilla sterilis",5.03,2021-04-23,"1","5","03"
"212",2020-04-23,"11:50:00",1,2,5,46,12,"Andrena cineraria","C7","","Potentilla sterilis",5.03,2021-04-23,"1","5","03"
"213",2020-04-23,"11:50:00",1,2,5,46,13,"Andrena cineraria","C7","","Oxalis acetosella",5.03,2021-04-23,"1","5","03"
"214",2020-04-23,"11:50:00",1,2,5,46,14,"Andrena cineraria","C7","","Oxalis acetosella",5.03,2021-04-23,"1","5","03"
"215",2020-04-23,"11:50:00",1,2,5,46,15,"Andrena cineraria","C7","","Oxalis acetosella",4.04,2021-04-23,"1","4","04"
"216",2020-04-23,"11:50:00",1,2,5,46,16,"Andrena cineraria","C7","","Potentilla sterilis",4.05,2021-04-23,"1","4","05"
"217",2020-04-23,"11:50:00",1,2,5,46,17,"Andrena cineraria","C7","","Potentilla sterilis",4.05,2021-04-23,"1","4","05"
"218",2020-04-23,"11:55:00",1,2,6,47,1,"Apis mellifera","","","Taraxacum sp.",2.07,2021-04-23,"1","2","07"
"219",2020-04-23,"11:55:00",1,2,6,47,2,"Apis mellifera","","","Taraxacum sp.",2.07,2021-04-23,"1","2","07"
"220",2020-04-23,"11:55:00",1,2,6,47,3,"Apis mellifera","","","Taraxacum sp.",2.07,2021-04-23,"1","2","07"
"221",2020-04-23,"11:55:00",1,2,6,47,4,"Apis mellifera","","","Taraxacum sp.",3.12,2021-04-23,"1","3","12"
"222",2020-04-23,"11:55:00",1,2,6,47,5,"Apis mellifera","","","Taraxacum sp.",3.12,2021-04-23,"1","3","12"
"223",2020-04-23,"11:55:00",1,2,6,47,6,"Apis mellifera","","","Taraxacum sp.",3.13,2021-04-23,"1","3","13"
"224",2020-04-23,"11:55:00",1,2,6,47,7,"Apis mellifera","","","Taraxacum sp.",2.14,2021-04-23,"1","2","14"
"225",2020-04-23,"11:55:00",1,2,6,47,8,"Apis mellifera","","","Taraxacum sp.",2.15,2021-04-23,"1","2","15"
"226",2020-04-23,"11:55:00",1,2,6,47,9,"Apis mellifera","","","Taraxacum sp.",2.15,2021-04-23,"1","2","15"
"227",2020-04-23,"11:55:00",1,2,6,47,10,"Apis mellifera","","","Taraxacum sp.",4.17,2021-04-23,"1","4","17"
"228",2020-04-23,"11:55:00",1,2,6,47,11,"Apis mellifera","","","Taraxacum sp.",2.17,2021-04-23,"1","2","17"
"229",2020-04-23,"11:55:00",1,2,6,47,12,"Apis mellifera","","","Taraxacum sp.",2.17,2021-04-23,"1","2","17"
"230",2020-04-23,"11:55:00",1,2,6,47,13,"Apis mellifera","","","Taraxacum sp.",2.17,2021-04-23,"1","2","17"
"231",2020-04-23,"11:55:00",1,2,6,47,14,"Apis mellifera","","","Taraxacum sp.",0.16,2021-04-23,"1","0","16"
"232",2020-04-23,"11:55:00",1,2,6,47,15,"Apis mellifera","","","Taraxacum sp.",1.15,2021-04-23,"1","1","15"
"233",2020-04-23,"11:55:00",1,2,6,47,16,"Apis mellifera","","","Taraxacum sp.",1.14,2021-04-23,"1","1","14"
"234",2020-04-23,"12:00:00",1,2,7,48,1,"Andrena cineraria","?=C7","","Potentilla sterilis",13.17,2021-04-23,"1","13","17"
"235",2020-04-23,"12:00:00",1,2,7,48,2,"Andrena cineraria","?=C7","","Oxalis acetosella",12.22,2021-04-23,"1","12","22"
"236",2020-04-23,"12:00:00",1,2,7,48,3,"Andrena cineraria","?=C7","","Potentilla sterilis",12.22,2021-04-23,"1","12","22"
"237",2020-04-23,"12:00:00",1,2,7,48,4,"Andrena cineraria","?=C7","","Potentilla sterilis",9.2,2021-04-23,"1","9","2"
"238",2020-04-23,"12:00:00",1,2,7,48,5,"Andrena cineraria","?=C7","","Potentilla sterilis",6.2,2021-04-23,"1","6","2"
"239",2020-04-23,"12:03:00",1,2,8,49,1,"Apis mellifera","","","Taraxacum sp.",9.13,2021-04-23,"1","9","13"
"240",2020-04-23,"12:03:00",1,2,8,49,2,"Apis mellifera","","","Taraxacum sp.",9.13,2021-04-23,"1","9","13"
"241",2020-04-23,"12:03:00",1,2,8,49,3,"Apis mellifera","","","Taraxacum sp.",8.11,2021-04-23,"1","8","11"
"242",2020-04-23,"12:03:00",1,2,8,49,4,"Apis mellifera","","","Taraxacum sp.",8.11,2021-04-23,"1","8","11"
"243",2020-04-23,"12:03:00",1,2,8,49,5,"Apis mellifera","","","Taraxacum sp.",6.1,2021-04-23,"1","6","1"
"244",2020-04-23,"12:55:00",2,2,9,50,1,"Andrena cf. Morio","","","Bellis perennis",20.18,2021-04-23,"1","20","18"
"245",2020-04-23,"12:55:00",2,2,9,50,2,"Andrena cf. Morio","","","Bellis perennis",18.16,2021-04-23,"1","18","16"
"246",2020-04-23,"12:55:00",2,2,9,50,3,"Andrena cf. Morio","","","Bellis perennis",18.16,2021-04-23,"1","18","16"
"247",2020-04-23,"12:55:00",2,2,9,50,4,"Andrena cf. Morio","","","Hepatica nobilis",15.15,2021-04-23,"1","15","15"
"248",2020-04-23,"12:55:00",2,2,9,50,5,"Andrena cf. Morio","","","Hepatica nobilis",14.15,2021-04-23,"1","14","15"
"249",2020-04-23,"12:55:00",2,2,9,50,6,"Andrena cf. Morio","","","Hepatica nobilis",14.15,2021-04-23,"1","14","15"
"250",2020-04-23,"12:55:00",2,2,9,50,7,"Andrena cf. Morio","","","Hepatica nobilis",14.15,2021-04-23,"1","14","15"
"251",2020-04-23,"13:34:00",2,2,10,51,1,"Apis mellifera","","","Helleborus viridis",20.24,2021-04-23,"1","20","24"
"252",2020-04-23,"13:34:00",2,2,10,51,2,"Apis mellifera","","","Helleborus viridis",20.24,2021-04-23,"1","20","24"
"253",2020-04-23,"13:36:00",2,2,11,52,1,"Eristalis sp.","","","Bellis perennis",7.17,2021-04-23,"1","7","17"
"254",2020-04-23,"13:36:00",2,2,11,52,2,"Eristalis sp.","","","Potentilla sterilis",7.17,2021-04-23,"1","7","17"
"255",2020-04-23,"13:40:00",2,2,12,53,1,"Apis mellifera","","","Taraxacum sp.",14.17,2021-04-23,"1","14","17"
"256",2020-04-23,"13:40:00",2,2,12,53,2,"Apis mellifera","","","Taraxacum sp.",15.15,2021-04-23,"1","15","15"
"257",2020-04-23,"13:40:00",2,2,12,53,3,"Apis mellifera","","","Taraxacum sp.",15.15,2021-04-23,"1","15","15"
"258",2020-04-23,"13:40:00",2,2,12,53,4,"Apis mellifera","","","Taraxacum sp.",14.15,2021-04-23,"1","14","15"
"259",2020-04-23,"13:40:00",2,2,12,53,5,"Apis mellifera","","","Taraxacum sp.",13.14,2021-04-23,"1","13","14"
"260",2020-04-23,"13:40:00",2,2,12,53,6,"Apis mellifera","","","Taraxacum sp.",13.14,2021-04-23,"1","13","14"
"261",2020-04-23,"13:40:00",2,2,12,53,7,"Apis mellifera","","","Taraxacum sp.",12.13,2021-04-23,"1","12","13"
"262",2020-04-23,"13:40:00",2,2,12,53,8,"Apis mellifera","","","Taraxacum sp.",14.11,2021-04-23,"1","14","11"
"263",2020-04-23,"13:40:00",2,2,12,53,9,"Apis mellifera","","","Taraxacum sp.",14.1,2021-04-23,"1","14","1"
"264",2020-04-23,"13:42:00",2,2,13,54,1,"Apis mellifera","","","Taraxacum sp.",16.14,2021-04-23,"1","16","14"
"265",2020-04-23,"13:42:00",2,2,13,54,2,"Apis mellifera","","","Taraxacum sp.",16.14,2021-04-23,"1","16","14"
"266",2020-04-23,"13:42:00",2,2,13,54,3,"Apis mellifera","","","Taraxacum sp.",14.13,2021-04-23,"1","14","13"
"267",2020-04-23,"13:42:00",2,2,13,54,4,"Apis mellifera","","","Taraxacum sp.",14.13,2021-04-23,"1","14","13"
"268",2020-04-23,"13:42:00",2,2,13,54,5,"Apis mellifera","","","Taraxacum sp.",13.13,2021-04-23,"1","13","13"
"269",2020-04-23,"13:42:00",2,2,13,54,6,"Apis mellifera","","","Taraxacum sp.",11.13,2021-04-23,"1","11","13"
"270",2020-04-23,"13:42:00",2,2,13,54,7,"Apis mellifera","","","Taraxacum sp.",12.17,2021-04-23,"1","12","17"
"271",2020-04-23,"13:42:00",2,2,13,54,8,"Apis mellifera","","","Taraxacum sp.",10.15,2021-04-23,"1","10","15"
"272",2020-04-23,"13:42:00",2,2,13,54,9,"Apis mellifera","","","Taraxacum sp.",9.13,2021-04-23,"1","9","13"
"273",2020-04-23,"13:42:00",2,2,13,54,10,"Apis mellifera","","","Taraxacum sp.",9.13,2021-04-23,"1","9","13"
"274",2020-04-23,"13:42:00",2,2,13,54,11,"Apis mellifera","","","Taraxacum sp.",8.13,2021-04-23,"1","8","13"
"275",2020-04-23,"13:46:00",2,2,14,55,1,"Apis mellifera","","","Taraxacum sp.",20.16,2021-04-23,"1","20","16"
"276",2020-04-23,"13:46:00",2,2,14,55,2,"Apis mellifera","","","Taraxacum sp.",20.16,2021-04-23,"1","20","16"
"277",2020-04-23,"13:46:00",2,2,14,55,3,"Apis mellifera","","","Taraxacum sp.",20.16,2021-04-23,"1","20","16"
"278",2020-04-23,"13:46:00",2,2,14,55,4,"Apis mellifera","","","Taraxacum sp.",21.19,2021-04-23,"1","21","19"
"279",2020-04-23,"13:50:00",2,2,15,56,1,"Eristalis sp.","","","Bellis perennis",23.17,2021-04-23,"1","23","17"
"280",2020-04-23,"13:50:00",2,2,15,56,2,"Eristalis sp.","","","Bellis perennis",22.17,2021-04-23,"1","22","17"
"281",2020-04-23,"13:50:00",2,2,15,56,3,"Eristalis sp.","","","Bellis perennis",22.17,2021-04-23,"1","22","17"
"282",2020-04-23,"13:55:00",2,2,16,57,1,"Apis mellifera","","","Taraxacum sp.",15.13,2021-04-23,"1","15","13"
"283",2020-04-23,"13:55:00",2,2,16,57,2,"Apis mellifera","","","Taraxacum sp.",15.13,2021-04-23,"1","15","13"
"284",2020-04-23,"13:55:00",2,2,16,57,3,"Apis mellifera","","","Taraxacum sp.",17.11,2021-04-23,"1","17","11"
"285",2020-04-23,"13:55:00",2,2,16,57,4,"Apis mellifera","","","Taraxacum sp.",17.11,2021-04-23,"1","17","11"
"286",2020-04-23,"13:55:00",2,2,17,58,1,"Lasioglossum immunitum","","","Taraxacum sp.",1.16,2021-04-23,"1","1","16"
"287",2020-04-23,"13:55:00",2,2,17,58,2,"Lasioglossum immunitum","","","Taraxacum sp.",1.15,2021-04-23,"1","1","15"
"288",2020-04-23,"14:00:00",2,2,18,59,1,"Apis mellifera","","","Taraxacum sp.",3.14,2021-04-23,"1","3","14"
"289",2020-04-23,"14:00:00",2,2,18,59,2,"Apis mellifera","","","Taraxacum sp.",4.16,2021-04-23,"1","4","16"
"290",2020-04-23,"14:00:00",2,2,18,59,3,"Apis mellifera","","","Taraxacum sp.",4.16,2021-04-23,"1","4","16"
"291",2020-04-23,"14:00:00",2,2,18,59,4,"Apis mellifera","","","Taraxacum sp.",5.16,2021-04-23,"1","5","16"
"292",2020-04-23,"14:00:00",2,2,18,59,5,"Apis mellifera","","","Taraxacum sp.",4.17,2021-04-23,"1","4","17"
"293",2020-04-23,"14:00:00",2,2,19,60,1,"Andrena cf. Morio","","","Potentilla sterilis",5.16,2021-04-23,"1","5","16"
"294",2020-04-23,"14:00:00",2,2,19,60,2,"Andrena cf. Morio","","","Potentilla sterilis",5.16,2021-04-23,"1","5","16"
"295",2020-04-23,"14:00:00",2,2,19,60,3,"Andrena cf. Morio","","","Bellis perennis",5.16,2021-04-23,"1","5","16"
"296",2020-04-23,"14:00:00",2,2,19,60,4,"Andrena cf. Morio","","","Hutchinsia alpina",6.15,2021-04-23,"1","6","15"
"297",2020-04-23,"14:00:00",2,2,19,60,5,"Andrena cf. Morio","","","Hutchinsia alpina",6.15,2021-04-23,"1","6","15"
"298",2020-04-23,"14:00:00",2,2,19,60,6,"Andrena cf. Morio","","","Potentilla sterilis",6.15,2021-04-23,"1","6","15"
"299",2020-04-23,"14:00:00",2,2,19,60,7,"Andrena cf. Morio","","","Potentilla sterilis",6.15,2021-04-23,"1","6","15"
"300",2020-04-23,"14:00:00",2,2,19,60,8,"Andrena cf. Morio","","","Potentilla sterilis",4.15,2021-04-23,"1","4","15"
"301",2020-04-23,"14:00:00",2,2,19,60,9,"Andrena cf. Morio","","","Oxalis acetosella",1.13,2021-04-23,"1","1","13"
"302",2020-04-23,"14:00:00",2,2,19,60,10,"Andrena cf. Morio","","","Taraxacum sp.",0.13,2021-04-23,"1","0","13"
"303",2020-04-23,"14:00:00",2,2,19,60,11,"Andrena cf. Morio","","","Potentilla sterilis",0.13,2021-04-23,"1","0","13"
"304",2020-04-23,"14:00:00",2,2,19,60,12,"Andrena cf. Morio","","","Potentilla sterilis",1.12,2021-04-23,"1","1","12"
"305",2020-04-23,"14:00:00",2,2,19,60,13,"Andrena cf. Morio","","","Potentilla sterilis",1.12,2021-04-23,"1","1","12"
"306",2020-04-23,"14:01:00",2,2,20,61,1,"Andrena cf. Morio","","","Potentilla sterilis",12.08,2021-04-23,"1","12","08"
"307",2020-04-23,"14:01:00",2,2,20,61,2,"Andrena cf. Morio","","","Potentilla sterilis",12.08,2021-04-23,"1","12","08"
"308",2020-04-23,"14:01:00",2,2,20,61,3,"Andrena cf. Morio","","","Potentilla sterilis",12.08,2021-04-23,"1","12","08"
"309",2020-04-23,"14:02:00",2,2,21,62,1,"Eristalis sp.","","","Bellis perennis",12.1,2021-04-23,"1","12","1"
"310",2020-04-23,"14:02:00",2,2,21,62,2,"Eristalis sp.","","","Bellis perennis",13.11,2021-04-23,"1","13","11"
"311",2020-04-23,"14:02:00",2,2,21,62,3,"Eristalis sp.","","","Bellis perennis",13.11,2021-04-23,"1","13","11"
"312",2020-04-23,"14:04:00",2,2,22,63,1,"Apis mellifera","","","Taraxacum sp.",23.14,2021-04-23,"1","23","14"
"313",2020-04-23,"14:04:00",2,2,22,63,2,"Apis mellifera","","","Taraxacum sp.",23.14,2021-04-23,"1","23","14"
"314",2020-04-23,"14:05:00",2,2,23,64,1,"Apis mellifera","","","Taraxacum sp.",5.09,2021-04-23,"1","5","09"
"315",2020-04-23,"14:05:00",2,2,23,64,2,"Apis mellifera","","","Taraxacum sp.",6.09,2021-04-23,"1","6","09"
"316",2020-04-23,"14:05:00",2,2,23,64,3,"Apis mellifera","","","Taraxacum sp.",5.1,2021-04-23,"1","5","1"
"317",2020-04-23,"14:05:00",2,2,23,64,4,"Apis mellifera","","","Taraxacum sp.",2.1,2021-04-23,"1","2","1"
"318",2020-04-23,"14:05:00",2,2,23,64,5,"Apis mellifera","","","Taraxacum sp.",0.09,2021-04-23,"1","0","09"
"319",2020-04-23,"14:05:00",2,2,24,65,1,"Andrena cf. Morio","","","Potentilla sterilis",0.09,2021-04-23,"1","0","09"
"320",2020-04-23,"14:05:00",2,2,24,65,2,"Andrena cf. Morio","","","Potentilla sterilis",0.1,2021-04-23,"1","0","1"
"321",2020-04-23,"14:07:00",2,2,25,66,1,"Apis mellifera","","","Ranunculus ficaria",5.09,2021-04-23,"1","5","09"
"322",2020-04-23,"14:07:00",2,2,25,66,2,"Apis mellifera","","","Ranunculus ficaria",5.09,2021-04-23,"1","5","09"
"323",2020-04-23,"14:07:00",2,2,25,66,3,"Apis mellifera","","","Ranunculus ficaria",6.09,2021-04-23,"1","6","09"
"324",2020-04-23,"14:10:00",2,2,26,67,1,"Apis mellifera","","","Taraxacum sp.",18.17,2021-04-23,"1","18","17"
"325",2020-04-23,"14:10:00",2,2,26,67,2,"Apis mellifera","","","Taraxacum sp.",18.17,2021-04-23,"1","18","17"
"326",2020-04-23,"14:10:00",2,2,26,67,3,"Apis mellifera","","","Taraxacum sp.",18.17,2021-04-23,"1","18","17"
"327",2020-04-23,"14:10:00",2,2,26,67,4,"Apis mellifera","","","Taraxacum sp.",18.19,2021-04-23,"1","18","19"
"328",2020-04-23,"14:10:00",2,2,26,67,5,"Apis mellifera","","","Taraxacum sp.",17.19,2021-04-23,"1","17","19"
"329",2020-04-23,"14:10:00",2,2,26,67,6,"Apis mellifera","","","Taraxacum sp.",16.18,2021-04-23,"1","16","18"
"330",2020-04-23,"14:10:00",2,2,26,67,7,"Apis mellifera","","","Taraxacum sp.",16.18,2021-04-23,"1","16","18"
"331",2020-04-23,"14:10:00",2,2,26,67,8,"Apis mellifera","","","Taraxacum sp.",15.17,2021-04-23,"1","15","17"
"332",2020-04-23,"14:10:00",2,2,26,67,9,"Apis mellifera","","","Taraxacum sp.",16.15,2021-04-23,"1","16","15"
"333",2020-04-23,"14:10:00",2,2,26,67,10,"Apis mellifera","","","Taraxacum sp.",14.14,2021-04-23,"1","14","14"
"334",2020-04-23,"14:13:00",2,2,27,68,1,"Apis mellifera","","","Taraxacum sp.",12.18,2021-04-23,"1","12","18"
"335",2020-04-23,"14:13:00",2,2,27,68,2,"Apis mellifera","","","Taraxacum sp.",12.17,2021-04-23,"1","12","17"
"336",2020-04-23,"14:13:00",2,2,27,68,3,"Apis mellifera","","","Taraxacum sp.",12.17,2021-04-23,"1","12","17"
"337",2020-04-23,"14:13:00",2,2,28,69,1,"Bombus pascuorum","","","Helleborus viridis",18.24,2021-04-23,"1","18","24"
"338",2020-04-23,"14:13:00",2,2,28,69,2,"Bombus pascuorum","","","Potentilla sterilis",21.05,2021-04-23,"1","21","05"
"339",2020-04-23,"14:20:00",2,2,29,70,1,"Andrena cf. Morio","","","Oxalis acetosella",23.03,2021-04-23,"1","23","03"
"340",2020-04-23,"14:20:00",2,2,29,70,2,"Andrena cf. Morio","","","Potentilla sterilis",23.03,2021-04-23,"1","23","03"
"341",2020-04-23,"14:20:00",2,2,29,70,3,"Andrena cf. Morio","","","Potentilla sterilis",23.03,2021-04-23,"1","23","03"
"342",2020-04-23,"14:30:00",2,2,30,71,1,"Lucilia silvarum","","","Bellis perennis",9.09,2021-04-23,"1","9","09"
"343",2020-04-23,"14:30:00",2,2,30,71,2,"Lucilia silvarum","","","Bellis perennis",9.09,2021-04-23,"1","9","09"
"344",2020-04-23,"14:32:00",2,2,31,72,1,"Apis mellifera","","","Taraxacum sp.",9.06,2021-04-23,"1","9","06"
"345",2020-04-23,"14:32:00",2,2,31,72,2,"Apis mellifera","","","Taraxacum sp.",6.05,2021-04-23,"1","6","05"
"346",2020-04-23,"14:33:00",2,2,32,73,1,"Eristalis sp.","","","Bellis perennis",14.03,2021-04-23,"1","14","03"
"347",2020-04-23,"14:33:00",2,2,32,73,2,"Eristalis sp.","","","Bellis perennis",14.03,2021-04-23,"1","14","03"
"348",2020-04-23,"14:35:00",2,2,33,74,1,"Apis mellifera","","","Taraxacum sp.",4.1,2021-04-23,"1","4","1"
"349",2020-04-23,"14:35:00",2,2,33,74,2,"Apis mellifera","","","Taraxacum sp.",2.1,2021-04-23,"1","2","1"
"350",2020-04-23,"14:35:00",2,2,33,74,3,"Apis mellifera","","","Taraxacum sp.",2.1,2021-04-23,"1","2","1"
"351",2020-04-23,"14:35:00",2,2,33,74,4,"Apis mellifera","","","Taraxacum sp.",0.08,2021-04-23,"1","0","08"
"352",2020-04-23,"14:36:00",2,2,34,75,1,"Andrena cf. Morio","","","Potentilla sterilis",1.11,2021-04-23,"1","1","11"
"353",2020-04-23,"14:36:00",2,2,34,75,2,"Andrena cf. Morio","","","Potentilla sterilis",1.11,2021-04-23,"1","1","11"
"354",2020-04-23,"14:36:00",2,2,34,75,3,"Andrena cf. Morio","","","Potentilla sterilis",1.11,2021-04-23,"1","1","11"
"355",2020-04-23,"14:36:00",2,2,34,75,4,"Andrena cf. Morio","","","Potentilla sterilis",1.11,2021-04-23,"1","1","11"
"356",2020-04-23,"14:36:00",2,2,34,75,5,"Andrena cf. Morio","","","Potentilla sterilis",1.11,2021-04-23,"1","1","11"
"357",2020-04-23,"14:36:00",2,2,34,75,6,"Andrena cf. Morio","","","Potentilla sterilis",1.13,2021-04-23,"1","1","13"
"358",2020-04-23,"14:36:00",2,2,34,75,7,"Andrena cf. Morio","","","Potentilla sterilis",0.13,2021-04-23,"1","0","13"
"359",2020-04-23,"14:36:00",2,2,34,75,8,"Andrena cf. Morio","","","Potentilla sterilis",0.15,2021-04-23,"1","0","15"
"360",2020-04-23,"14:40:00",2,2,35,76,1,"Andrena cf. Morio","","","Potentilla sterilis",14.07,2021-04-23,"1","14","07"
"361",2020-04-23,"14:40:00",2,2,35,76,2,"Andrena cf. Morio","","","Potentilla sterilis",14.07,2021-04-23,"1","14","07"
"362",2020-04-23,"14:45:00",2,2,36,77,1,"Lucilia silvarum","","","Bellis perennis",15.09,2021-04-23,"1","15","09"
"363",2020-04-23,"14:45:00",2,2,36,77,2,"Lucilia silvarum","","","Bellis perennis",15.09,2021-04-23,"1","15","09"
"364",2020-04-23,"14:45:00",2,2,36,77,3,"Lucilia silvarum","","","Potentilla sterilis",16.09,2021-04-23,"1","16","09"
"365",2020-04-24,"12:32:00",1,1,1,78,1,"Apis mellifera","","","Helleborus viridis",20.14,2021-04-24,"1","20","14"
"366",2020-04-24,"12:32:00",1,1,1,78,2,"Apis mellifera","","","Helleborus viridis",20.14,2021-04-24,"1","20","14"
"367",2020-04-24,"12:32:00",1,1,1,78,3,"Apis mellifera","","","Helleborus viridis",22.19,2021-04-24,"1","22","19"
"368",2020-04-24,"12:44:00",2,1,2,79,1,"Bombus pascuorum","","","Helleborus viridis",17.07,2021-04-24,"1","17","07"
"369",2020-04-24,"12:44:00",2,1,2,79,2,"Bombus pascuorum","","","Helleborus viridis",18.09,2021-04-24,"1","18","09"
"370",2020-04-24,"12:44:00",2,1,2,79,3,"Bombus pascuorum","","","Helleborus viridis",13.19,2021-04-24,"1","13","19"
"371",2020-04-24,"12:44:00",2,1,2,79,4,"Bombus pascuorum","","","Helleborus viridis",12.19,2021-04-24,"1","12","19"
"372",2020-04-24,"12:44:00",2,1,2,79,5,"Bombus pascuorum","","","Helleborus viridis",12.19,2021-04-24,"1","12","19"
"373",2020-04-24,"13:15:00",2,1,3,80,1,"Bombus lapidarius","","","Primula veris",1.14,2021-04-24,"1","1","14"
"374",2020-04-24,"13:15:00",2,1,3,80,2,"Bombus lapidarius","","","Primula veris",1.14,2021-04-24,"1","1","14"
"375",2020-04-24,"13:15:00",2,1,3,80,3,"Bombus lapidarius","","","Helleborus viridis",8.19,2021-04-24,"1","8","19"
"376",2020-04-24,"13:20:00",2,1,4,81,1,"Bombus lapidarius","","","Viola riviniana",5.07,2021-04-24,"1","5","07"
"377",2020-04-24,"13:20:00",2,1,4,81,2,"Bombus lapidarius","","","Viola riviniana",14.14,2021-04-24,"1","14","14"
"378",2020-04-24,"13:50:00",2,1,5,82,1,"Apis mellifera","","","Helleborus viridis",19.08,2021-04-24,"1","19","08"
"379",2020-04-24,"13:50:00",2,1,5,82,2,"Apis mellifera","","","Helleborus viridis",19.08,2021-04-24,"1","19","08"
"380",2020-04-24,"13:52:00",2,1,6,83,1,"Apis mellifera","","","Helleborus viridis",19.1,2021-04-24,"1","19","1"
"381",2020-04-24,"13:52:00",2,1,6,83,2,"Apis mellifera","","","Helleborus viridis",19.1,2021-04-24,"1","19","1"
"382",2020-04-24,"13:52:00",2,1,6,83,3,"Apis mellifera","","","Helleborus viridis",20.1,2021-04-24,"1","20","1"
"383",2020-04-24,"13:55:00",2,1,7,84,1,"Apis mellifera","","","Helleborus viridis",22.11,2021-04-24,"1","22","11"
"384",2020-04-24,"15:52:00",3,1,7,84,2,"Apis mellifera","","","Helleborus viridis",22.11,2021-04-24,"1","22","11"
"385",2020-04-24,"14:00:00",2,1,8,85,1,"Andrena nitida","?=14","","Taraxacum sp.",12.01,2021-04-24,"1","12","01"
"386",2020-04-24,"14:00:00",2,1,8,85,2,"Andrena nitida","?=14","","Taraxacum sp.",12.01,2021-04-24,"1","12","01"
"387",2020-04-24,"14:05:00",2,1,9,86,1,"Andrena nitida","?=14","","Taraxacum sp.",22.01,2021-04-24,"1","22","01"
"388",2020-04-24,"14:05:00",2,1,9,86,2,"Andrena nitida","?=14","","Taraxacum sp.",22.01,2021-04-24,"1","22","01"
"389",2020-04-24,"14:05:00",2,1,9,86,3,"Andrena nitida","?=14","","Taraxacum sp.",22.01,2021-04-24,"1","22","01"
"390",2020-04-24,"14:05:00",2,1,9,86,4,"Andrena nitida","?=14","","Taraxacum sp.",23.01,2021-04-24,"1","23","01"
"391",2020-04-24,"14:05:00",2,1,9,86,5,"Andrena nitida","?=14","","Taraxacum sp.",23,2021-04-24,"1","23","23"
"392",2020-04-24,"15:36:00",3,1,10,87,1,"Lasioglossum immunitum","?=C12","","Taraxacum sp.",20.03,2021-04-24,"1","20","03"
"393",2020-04-24,"15:36:00",3,1,10,87,2,"Lasioglossum immunitum","?=C12","","Taraxacum sp.",20.03,2021-04-24,"1","20","03"
"394",2020-04-24,"15:36:00",3,1,10,87,3,"Lasioglossum immunitum","?=C12","","Taraxacum sp.",20.04,2021-04-24,"1","20","04"
"395",2020-04-24,"15:36:00",3,1,10,87,4,"Lasioglossum immunitum","?=C12","","Taraxacum sp.",20.04,2021-04-24,"1","20","04"
"396",2020-04-24,"15:40:00",3,1,11,88,1,"Apis mellifera","","","Taraxacum sp.",18.05,2021-04-24,"1","18","05"
"397",2020-04-24,"15:40:00",3,1,11,88,2,"Apis mellifera","","","Taraxacum sp.",18.05,2021-04-24,"1","18","05"
"398",2020-04-24,"15:40:00",3,1,12,89,1,"Eristalis sp.","","","Taraxacum sp.",19.05,2021-04-24,"1","19","05"
"399",2020-04-24,"15:40:00",3,1,12,89,2,"Eristalis sp.","","","Taraxacum sp.",20.05,2021-04-24,"1","20","05"
"400",2020-04-24,"15:45:00",3,1,13,90,1,"Lasioglossum immunitum","?=C12","","Taraxacum sp.",17.07,2021-04-24,"1","17","07"
